,open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_1h,volume_change_1h,price_change_2h,volume_change_2h,price_change_5h,volume_change_5h,price_change_10h,volume_change_10h,sma_1,ema_1,sma_2,ema_2,sma_5,ema_5,sma_10,ema_10,bb_upper,bb_middle,bb_lower,rsi,volatility
39,2023-01-02 15:00:00,1216.77,1220.98,1215.45,1219.0,14366.9228,2023-01-02 15:59:59.999,17507888.798071,15843,8024.5053,9779162.062385,0,0.0018244875819786177,0.448736218163442,0.0033334705131897735,1.0763568097079501,0.0010264832683226643,-0.5682774257258142,0.013847881232586179,2.072616057804074,1219.0,1219.0,1217.8899999999999,1218.126816005745,1216.94,1216.852331827969,1215.0240000000001,1214.2080664902585,1224.2528487078275,1207.6055000000001,1190.9581512921727,75.17872583993957,0.002625537372051671
40,2023-01-02 16:00:00,1219.0,1220.29,1216.26,1216.51,7288.0316,2023-01-02 16:59:59.999,8879943.36149,10860,3854.3533,4696834.881311,0,-0.0020426579163248526,-0.4927214615505555,-0.0002218971383487478,-0.26508720865127366,-0.000690023411508589,-0.06181147456232816,0.012425306679538561,0.4005419658819618,1216.51,1216.51,1217.755,1217.0489386685817,1216.7720000000002,1216.738221218646,1216.5169999999998,1214.626599855666,1225.1838260408294,1208.361,1191.5381739591708,67.83851856305128,0.002688839502400125
41,2023-01-02 17:00:00,1216.52,1217.37,1215.74,1217.08,5356.3496,2023-01-02 17:59:59.999,6516647.535069,9365,2239.5815,2724813.231438,0,0.00046855348496932514,-0.2650485214690892,-0.0015750615258408596,-0.6271748881395813,0.0003780966941198116,-0.06452801969630306,0.003289121169904874,-0.8922071038018309,1217.08,1217.08,1216.795,1217.0696462228605,1216.864,1216.8521474790973,1216.916,1215.0726726091812,1226.1051895997082,1209.0725,1192.0398104002918,68.59444583891674,0.002685547204598209
42,2023-01-02 18:00:00,1217.09,1219.35,1216.66,1218.03,3683.9939,2023-01-02 18:59:59.999,4487261.57587,8297,1809.4005,2204105.038401,0,0.0007805567423671,-0.3122192957681478,0.0012494759599182004,-0.4945145545197691,0.002535083748302247,-0.4675766044216825,0.0017188348109280494,-0.6801558053597259,1218.03,1218.03,1217.5549999999998,1217.709882074287,1217.48,1217.2447649860649,1217.125,1215.610368498421,1226.9616758896962,1209.9225,1192.8833241103036,69.86571720042102,0.0026395176414628204
43,2023-01-02 19:00:00,1218.04,1219.3,1217.38,1218.87,2832.7757,2023-01-02 19:59:59.999,3451173.923561,7815,1381.0537,1682482.302438,0,0.0006896381862515621,-0.23105852591123988,0.001470733230354515,-0.47113689143815396,0.001717648219069945,-0.7143476851895315,0.0013884552818810292,-0.7935295506987953,1218.87,1218.87,1218.4499999999998,1218.4832940247622,1217.898,1217.7865099907099,1217.2939999999999,1216.2030287714351,1227.7175090034657,1210.849,1193.9804909965342,70.98414397237411,0.0026223122075052447
44,2023-01-02 20:00:00,1218.88,1218.88,1216.61,1218.4,3148.2116,2023-01-02 20:59:59.999,3834308.075295,8261,1418.835,1727821.7461,0,-0.00038560305857049393,0.11135223307655462,0.0003037692010869897,-0.14543517566627884,-0.0004922067268251507,-0.7808708486969805,0.0005337712995279187,-0.9053969987009429,1218.4,1218.4,1218.635,1218.4277646749208,1217.7779999999998,1217.9910066604734,1217.359,1216.6024780857197,1227.974702119625,1211.8609999999999,1195.7472978803748,69.43137894640468,0.0025669991415463835
45,2023-01-02 21:00:00,1218.39,1223.85,1218.09,1219.79,6210.7274,2023-01-02 21:59:59.999,7578705.183233,9867,3652.1454,4455802.89565,0,0.0011408404464869903,0.972779529813053,0.000754797476351099,1.1924529358254516,0.0026962375977179764,-0.14781826686920518,0.002004353719144092,-0.20049287638910007,1219.79,1219.79,1219.095,1219.3359215583068,1218.434,1218.5906711069824,1217.6029999999998,1217.1820275246796,1227.5967805750583,1213.0925,1198.5882194249416,71.42238250343954,0.002443440998235907
46,2023-01-02 22:00:00,1219.79,1220.31,1211.22,1215.11,12767.6245,2023-01-02 22:59:59.999,15530501.006713,17138,4823.7021,5866629.094896,0,-0.0038367259938186793,1.0557373843199107,-0.0027002626395273843,3.055516630457749,-0.0016186281920662626,1.383642863789175,-0.0012411434959148648,1.2298311101256347,1215.11,1215.11,1217.4499999999998,1216.5186405194356,1218.04,1217.430447404655,1217.452,1216.805295247465,1226.4454486209445,1214.0085,1201.5715513790553,57.7774778918127,0.002671378693704202
47,2023-01-02 23:00:00,1215.1,1217.11,1212.82,1214.0,10130.3211,2023-01-02 23:59:59.999,12308973.548966,13495,4628.1716,5623793.869286,0,-0.0009134975434321735,-0.2065617922895524,-0.0047467186974806674,0.6311005857381535,-0.0033086212983259866,1.749820269789263,-0.0007819251821062911,0.46406864527128455,1214.0,1214.0,1214.5549999999998,1214.8395468398119,1217.234,1216.2869649364368,1217.357,1216.2952415661077,1225.751227599902,1214.6115,1203.471772400098,55.08925733736801,0.002559900313155794
48,2023-01-03 00:00:00,1213.99,1216.81,1213.0,1215.55,5917.0908,2023-01-03 00:59:59.999,7190137.865479,10854,2707.6749,3290395.679729,0,0.0012767710049423897,-0.41590293717343274,0.0003621071343336002,-0.5365550733419517,-0.002723834371179845,1.0887960878794605,-0.0010108647413665794,-0.4033305623301814,1215.55,1215.55,1214.775,1215.3131822799373,1216.5700000000002,1216.0413099576247,1217.234,1216.1597430995425,1224.7739263911687,1215.2965,1205.819073608831,58.02608965545843,0.0025616988284058607
49,2023-01-03 01:00:00,1215.55,1215.79,1211.5,1214.14,7526.1063,2023-01-03 01:59:59.999,9131870.051533,11352,3238.4755,3929049.927061,0,-0.0011599687384310498,0.27192678875233756,0.00011532125205948596,-0.25707129855933186,-0.003496388706500375,1.3905973473955817,-0.003986874487284631,-0.4761504321579566,1214.14,1214.14,1214.845,1214.5310607599793,1215.718,1215.4075399717499,1216.748,1215.7925170814437,1223.3141017763642,1215.886,1208.4578982236358,54.5326169749566,0.002590758891552243
50,2023-01-03 02:00:00,1214.13,1215.22,1212.97,1214.22,4795.288,2023-01-03 02:59:59.999,5823504.36546,9242,2222.312,2698916.788984,0,6.589025977232765e-05,-0.3628460974567952,-0.0010941549093002045,-0.1895868827972017,-0.0045663597832413805,-0.22790235488358423,-0.0018824341764556163,-0.3420324906384874,1214.22,1214.22,1214.18,1214.3236869199932,1214.6039999999998,1215.0116933145,1216.519,1215.5066048848175,1220.1514259315456,1216.518,1212.8845740684544,54.69926296672615,0.0025793104352147106
51,2023-01-03 03:00:00,1214.21,1216.21,1212.93,1215.59,6510.5641,2023-01-03 03:59:59.999,7908307.687214,10433,3548.775,4311046.156239,0,0.0011282963548615577,0.3577003299906074,0.0011942609583737163,-0.1349359362622875,0.00039502596472740237,-0.4900724014870582,-0.0012242416275018986,0.21548528124452515,1215.59,1215.59,1214.905,1215.1678956399976,1214.7,1215.2044622096666,1216.3700000000001,1215.5217676330324,1219.9537829889662,1216.643,1213.332217011034,57.56746139021531,0.0014733931118102769
52,2023-01-03 04:00:00,1215.58,1215.79,1213.41,1213.54,4289.5462,2023-01-03 04:59:59.999,5210125.687664,8580,1713.8298,2081461.308542,0,-0.0016864238764714434,-0.3411406240513015,-0.0005600303075226076,-0.10546640785704631,-0.00037891268533774003,-0.5765636491028897,-0.0036862803050827786,0.16437386066247273,1213.54,1213.54,1214.565,1214.0826318799993,1214.608,1214.6496414731112,1215.9209999999998,1215.1614462452083,1220.0909915919221,1216.523,1212.9550084080777,52.23772023854461,0.0014252642523256333
53,2023-01-03 05:00:00,1213.55,1217.86,1213.43,1217.86,5559.7739,2023-01-03 05:59:59.999,6761394.787374,9798,3068.1181,3731107.326857,0,0.003559833215221575,0.29612169697577806,0.0018674059510197516,-0.1460380675769707,0.0019003743161531972,-0.060387259901436674,-0.0008286363599071533,0.9626594156395791,1217.86,1217.86,1215.6999999999998,1216.600877293333,1215.07,1215.7197609820741,1215.8200000000002,1215.652092382443,1220.162152423966,1216.557,1212.951847576034,60.5305804947109,0.001628737879655635
54,2023-01-03 06:00:00,1217.85,1219.89,1216.46,1216.8,7585.1804,2023-01-03 06:59:59.999,9239063.684116,11499,3726.9856,4539850.381112,0,-0.0008703791897262114,0.3642965588942384,0.0026863556207459283,0.768294371092215,0.0021908511374304496,0.007849224771114383,-0.0013131976362443787,1.4093616833125195,1216.8,1216.8,1217.33,1216.7336257644442,1215.602,1216.0798406547162,1215.6599999999999,1215.8608028583624,1220.0753461828895,1216.5095,1212.9436538171103,57.87524767473384,0.0016372273308018933
55,2023-01-03 07:00:00,1216.8,1217.17,1215.29,1216.61,4094.1791,2023-01-03 07:59:59.999,4980098.215276,9124,1854.9543,2256476.647797,0,-0.00015614727153190344,-0.4602397195457606,-0.0010263905539225071,-0.2636069067484921,0.001968341816145136,-0.1462078815704082,-0.0026070061240049958,-0.34078911594155625,1216.61,1216.61,1216.705,1216.6512085881482,1216.08,1216.2565604364775,1215.342,1215.9970205204781,1220.0179922084285,1216.4724999999999,1212.9270077915712,57.389280069197824,0.0016360698201908803
56,2023-01-03 08:00:00,1216.61,1217.08,1213.99,1215.63,7372.5874,2023-01-03 08:59:59.999,8959479.38177,12574,3088.8737,3753698.245039,0,-0.0008055169692833264,0.800748628705569,-0.0009615384615383471,-0.02802741514229512,3.29058317360964e-05,0.13240378049576385,0.0004279447951216486,-0.4225560596648186,1215.63,1215.63,1216.12,1215.9704028627161,1216.088,1216.0477069576518,1215.3939999999998,1215.9302895167548,1219.986470780016,1216.423,1212.859529219984,54.83184579319223,0.00164048956208295
57,2023-01-03 09:00:00,1215.64,1218.57,1215.63,1217.48,8999.9249,2023-01-03 09:59:59.999,10950543.322867,12540,5415.0126,6587905.894479,0,0.001521844640227643,0.2207281394860099,0.0007151017992619302,1.1982245232017328,0.003246699737956771,1.0981065316419718,0.002866556836902845,-0.11158542644813096,1217.48,1217.48,1216.555,1216.9768009542388,1216.8759999999997,1216.525137971768,1215.742,1216.212055059163,1220.074243820482,1216.5494999999999,1213.0247561795177,58.58393277547914,0.0016443533297679838
58,2023-01-03 10:00:00,1217.49,1218.4,1215.73,1215.73,8359.9258,2023-01-03 10:59:59.999,10172845.298896,10653,4293.8254,5224983.617955,0,-0.00143739527548703,-0.07111160449794407,8.226187244475547e-05,0.13392020283136974,-0.0017489695038838127,0.5036449234023708,0.0001480811155445405,0.4128439266133961,1215.73,1215.73,1216.605,1216.1456003180797,1216.45,1216.2600919811787,1215.76,1216.1244086847696,1220.0376897633128,1216.497,1212.9563102366874,54.013145327563706,0.0016440980525112801
59,2023-01-03 11:00:00,1215.73,1216.92,1214.19,1214.98,5146.4239,2023-01-03 11:59:59.999,6255777.851136,9811,2067.011,2512552.820754,0,-0.0006169132948927736,-0.3843935911488593,-0.002053421822124424,-0.42817035062148134,-0.0014957264957264904,-0.3215159523430715,0.0006918477276096624,-0.3161903785493968,1214.98,1214.98,1215.355,1215.36853343936,1216.086,1215.8333946541193,1215.8439999999998,1215.9163343784478,1219.6992537372385,1216.296,1212.8927462627616,52.13574877251255,0.0015879053098873319
60,2023-01-03 12:00:00,1214.98,1216.5,1214.5,1215.35,5654.6408,2023-01-03 12:59:59.999,6873346.333552,11520,2450.9265,2978933.287773,0,0.0003045317618395327,0.09875146507072619,-0.00031256940274571043,-0.3236015563678808,-0.001035664674793102,0.3811415333540247,0.0009306385992653432,0.17920775561342728,1215.35,1215.35,1215.165,1215.35617781312,1215.834,1215.6722631027462,1215.9569999999999,1215.8133644914572,1219.6641500259075,1216.2379999999998,1212.8118499740922,53.003601966037124,0.0015273280775370463
61,2023-01-03 13:00:00,1215.35,1217.84,1215.21,1216.4,9364.1492,2023-01-03 13:59:59.999,11391542.352348,11793,6245.9521,7598074.186536,0,0.0008639486567656451,0.6560113243621062,0.0011687435184117856,0.8195448688165776,0.0006334164178245505,0.27013064639966156,0.0006663430926547864,0.4383007457065049,1216.4,1216.4,1215.875,1216.0520592710402,1215.988,1215.9148420684976,1216.038,1215.9200254930104,1219.6094861620668,1216.2040000000002,1212.7985138379336,55.47105912214029,0.001536876217289295
62,2023-01-03 14:00:00,1216.4,1219.24,1206.0,1210.33,26626.7998,2023-01-03 14:59:59.999,32326206.383386,26723,12887.7667,15651032.710262,0,-0.00499013482407118,1.8434830790607224,-0.004130497387583754,3.708840179556587,-0.005872786411275865,1.9585579986339665,-0.0026451538474215885,5.2073698611755255,1210.33,1210.33,1213.365,1212.2373530903467,1214.5580000000002,1214.053228045665,1215.717,1214.9036572215539,1219.970909921955,1215.819,1211.667090078045,41.806089549917544,0.0018805844963546974
63,2023-01-03 15:00:00,1210.32,1212.15,1207.09,1211.76,16679.9534,2023-01-03 15:59:59.999,20176021.059655,19837,7982.8023,9656046.888818,0,0.0011814959556484261,-0.37356522280983995,-0.003814534692535454,0.781256689075394,-0.003265527707632443,0.9952274456790031,-0.005008785903141466,2.000113619728313,1211.76,1211.76,1211.045,1211.9191176967822,1213.764,1213.2888186971102,1215.107,1214.3320831812712,1219.7256838299195,1215.4635,1211.2013161700806,45.229217899166656,0.0018975582475285289
64,2023-01-03 16:00:00,1211.77,1212.76,1207.31,1207.71,12333.747,2023-01-03 16:59:59.999,14917161.805515,17271,5279.303,6385280.827852,0,-0.0033422459893047707,-0.2605646608101435,-0.002164698883775462,-0.5367919880480718,-0.0059836375907422745,1.396566477938205,-0.0074704142011833286,0.6260321244304221,1207.71,1207.71,1209.7350000000001,1209.1130392322607,1212.31,1211.4292124647402,1214.198,1213.1280680574037,1220.156063802942,1214.929,1209.701936197058,38.34898439407929,0.0020167624854244694
65,2023-01-03 17:00:00,1207.71,1209.74,1206.88,1208.75,6148.6412,2023-01-03 17:59:59.999,7429861.336686,12204,2742.7235,3314138.145204,0,0.0008611338814781266,-0.5014782450134578,-0.0024839902290882954,-0.6313753970080036,-0.005430534413954802,0.08736194171696998,-0.006460574876090086,0.5018007394937853,1208.75,1208.75,1208.23,1208.8710130774202,1210.99,1210.5361416431601,1213.412,1212.3320556833303,1219.7634203326536,1214.377,1208.9905796673463,40.8377928133596,0.0020061753959950326
66,2023-01-03 18:00:00,1208.74,1209.18,1206.66,1207.88,6157.902,2023-01-03 18:59:59.999,7437638.693193,12330,2198.2079,2655045.791594,0,-0.0007197518097207256,0.0015061539125100776,0.0001407622690878796,-0.5007273945217134,-0.00700427490956923,-0.34239599685148114,-0.006375295114467439,-0.1647570024059668,1207.88,1207.88,1208.315,1208.2103376924736,1209.2859999999998,1209.6507610954402,1212.6370000000002,1211.522591013634,1220.0839049798958,1214.0155,1207.9470950201041,39.404714213577705,0.0018439547880088104
67,2023-01-03 19:00:00,1207.87,1210.61,1204.93,1209.5,9794.8096,2023-01-03 19:59:59.999,11828386.803086,14413,4242.2366,5123437.970123,0,0.0013411928337250245,0.5906082298808912,0.0006204756980352499,0.5930039306895969,-0.0006857633868448954,-0.6321446935579543,-0.0065545224562210125,0.08832125921406297,1209.5,1209.5,1208.69,1209.0701125641579,1209.1200000000001,1209.6005073969602,1211.839,1211.1548471929732,1220.1702287559915,1213.7905,1207.4107712440086,43.388473253763514,0.0018729575551741009
68,2023-01-03 20:00:00,1209.51,1212.92,1209.44,1211.0,11935.8741,2023-01-03 20:59:59.999,14456561.562547,12645,5133.0195,6218012.623032,0,0.0012401818933442943,0.21859174271238513,0.002583038050137265,0.9383020548232175,-0.0006271869016967191,-0.2844180188177263,-0.003890666513123864,0.4277488084882284,1211.0,1211.0,1210.25,1210.3567041880526,1208.968,1210.0670049313069,1211.366,1211.126693157887,1219.9997790081707,1213.563,1207.1262209918295,46.87139385356803,0.00187147289993837
69,2023-01-03 21:00:00,1210.99,1212.59,1210.34,1211.48,13349.8176,2023-01-03 21:59:59.999,16175485.817448,12058,6220.7686,7537049.887932,0,0.00039636663914111026,0.11846166339840991,0.001637040099214504,0.36294814755766147,0.0031216103203584034,0.08238133958804261,-0.002880705855240362,1.5939988348025511,1211.48,1211.48,1211.24,1211.1055680626841,1209.7220000000002,1210.538003287538,1211.016,1211.190930765544,1219.9232703624618,1213.43,1206.9367296375383,47.974431170972544,0.00186116392423351
70,2023-01-03 22:00:00,1211.49,1212.98,1210.21,1212.69,4408.9385,2023-01-03 22:59:59.999,5340910.212753,8473,2085.8961,2526780.560969,0,0.0009987783537490635,-0.6697379221121343,0.0013955408753096865,-0.6306145270081225,0.003259565667011355,-0.28294100166391234,-0.00218866993047262,-0.22029733524364625,1212.69,1212.69,1212.085,1212.161856020895,1210.51,1211.2553355250254,1210.75,1211.4634888081723,1219.8437889766192,1213.3535,1206.8632110233807,50.750271253318395,0.0018773710110031308
71,2023-01-03 23:00:00,1212.69,1216.39,1212.24,1214.55,6907.6304,2023-01-03 23:59:59.999,8389072.693291,10982,3457.9008,4199295.336166,0,0.001533780273606622,0.5667332170770809,0.002534090533892419,-0.4825674322321827,0.005522071728979672,0.12175062220866772,-0.0015208812890498136,-0.2623323003012382,1214.55,1214.55,1213.62,1213.753952006965,1211.844,1212.3535570166837,1210.565,1212.0246726612318,1219.735703214076,1213.3015,1206.867296785924,54.747275368264674,0.0018930188917417126
72,2023-01-04 00:00:00,1214.56,1214.96,1212.71,1213.53,4307.5517,2023-01-04 00:59:59.999,5229829.004675,9305,1822.8851,2213240.575862,0,-0.0008398172162529249,-0.3764067486876541,0.000692674962273987,-0.022995739223851785,0.0033319553534518764,-0.5602209868377636,0.002643907033619053,-0.838224956346425,1213.53,1213.53,1214.04,1213.6046506689884,1212.65,1212.7457046777893,1210.885,1212.2983685410077,1219.7351305550962,1213.301,1206.8668694449036,52.24328232334516,0.0018635265966371794
